Table	CompID	Hero	Role	Win Rate %	Games Played
2	1691	KelThuzad	Ranged Assassin		
1	1691	KelThuzad		45.12	8257
2	1692	KelThuzad	Melee Assassin		
2	1692	KelThuzad	Tank		
2	1692	KelThuzad	Bruiser		
2	1692	KelThuzad	Ranged Assassin		
2	1692	KelThuzad	Ranged Assassin		
1	1692	KelThuzad		44.58	1527
2	1693	KelThuzad	Support		
2	1693	KelThuzad	Melee Assassin		
2	1693	KelThuzad	Healer		
2	1693	KelThuzad	Ranged Assassin		
2	1693	KelThuzad	Ranged Assassin		
1	1693	KelThuzad		43.67	1963
2	1694	KelThuzad	Support		
2	1694	KelThuzad	Melee Assassin		
2	1694	KelThuzad	Tank		
2	1694	KelThuzad	Ranged Assassin		
2	1694	KelThuzad	Ranged Assassin		
1	1694	KelThuzad		43.6	410
2	1695	KelThuzad	Melee Assassin		
2	1695	KelThuzad	Healer		
2	1695	KelThuzad	Ranged Assassin		
2	1695	KelThuzad	Ranged Assassin		
2	1695	KelThuzad	Ranged Assassin		
1	1695	KelThuzad		43.57	6890
2	1696	KelThuzad	Melee Assassin		
2	1696	KelThuzad	Melee Assassin		
2	1696	KelThuzad	Tank		
2	1696	KelThuzad	Ranged Assassin		
2	1696	KelThuzad	Ranged Assassin		
1	1696	KelThuzad		43.34	681
2	1697	KelThuzad	Support		
2	1697	KelThuzad	Tank		
2	1697	KelThuzad	Bruiser		
2	1697	KelThuzad	Ranged Assassin		
2	1697	KelThuzad	Ranged Assassin		
1	1697	KelThuzad		43.33	445
2	1698	KelThuzad	Bruiser		
2	1698	KelThuzad	Healer		
2	1698	KelThuzad	Ranged Assassin		
2	1698	KelThuzad	Ranged Assassin		
2	1698	KelThuzad	Ranged Assassin		
1	1698	KelThuzad		43.28	7880
2	1699	KelThuzad	Melee Assassin		
2	1699	KelThuzad	Bruiser		
2	1699	KelThuzad	Bruiser		
2	1699	KelThuzad	Ranged Assassin		
2	1699	KelThuzad	Ranged Assassin		
1	1699	KelThuzad		42.77	937
2	1700	KelThuzad	Support		
2	1700	KelThuzad	Tank		
2	1700	KelThuzad	Healer		
2	1700	KelThuzad	Ranged Assassin		
2	1700	KelThuzad	Ranged Assassin		
1	1700	KelThuzad		42.51	2332
2	1701	KelThuzad	Melee Assassin		
2	1701	KelThuzad	Tank		
2	1701	KelThuzad	Tank		
2	1701	KelThuzad	Ranged Assassin		
2	1701	KelThuzad	Ranged Assassin		
1	1701	KelThuzad		42.44	300
2	1702	KelThuzad	Bruiser		
2	1702	KelThuzad	Bruiser		
2	1702	KelThuzad	Bruiser		
2	1702	KelThuzad	Ranged Assassin		
2	1702	KelThuzad	Ranged Assassin		
1	1702	KelThuzad		42.21	199
2	1703	KelThuzad	Healer		
2	1703	KelThuzad	Ranged Assassin		
2	1703	KelThuzad	Ranged Assassin		
2	1703	KelThuzad	Ranged Assassin		
2	1703	KelThuzad	Ranged Assassin		
1	1703	KelThuzad		41.54	1727
2	1704	KelThuzad	Support		
2	1704	KelThuzad	Bruiser		
2	1704	KelThuzad	Healer		
2	1704	KelThuzad	Ranged Assassin		
2	1704	KelThuzad	Ranged Assassin		
1	1704	KelThuzad		41.32	2374
2	1705	KelThuzad	Tank		
2	1705	KelThuzad	Bruiser		
2	1705	KelThuzad	Ranged Assassin		
2	1705	KelThuzad	Ranged Assassin		
2	1705	KelThuzad	Ranged Assassin		
1	1705	KelThuzad		41.01	1994
2	1706	KelThuzad	Melee Assassin		
2	1706	KelThuzad	Melee Assassin		
2	1706	KelThuzad	Bruiser		
2	1706	KelThuzad	Ranged Assassin		
2	1706	KelThuzad	Ranged Assassin		
1	1706	KelThuzad		40.97	820
2	1707	KelThuzad	Melee Assassin		
2	1707	KelThuzad	Tank		
2	1707	KelThuzad	Ranged Assassin		
2	1707	KelThuzad	Ranged Assassin		
2	1707	KelThuzad	Ranged Assassin		
1	1707	KelThuzad		40.23	1951
2	1708	KelThuzad	Melee Assassin		
2	1708	KelThuzad	Melee Assassin		
2	1708	KelThuzad	Ranged Assassin		
2	1708	KelThuzad	Ranged Assassin		
2	1708	KelThuzad	Ranged Assassin		
1	1708	KelThuzad		39.97	849
2	1709	KelThuzad	Support		
2	1709	KelThuzad	Tank		
2	1709	KelThuzad	Tank		
2	1709	KelThuzad	Healer		
2	1709	KelThuzad	Ranged Assassin		
1	1709	KelThuzad		39.71	110
2	1710	KelThuzad	Support		
2	1710	KelThuzad	Healer		
2	1710	KelThuzad	Ranged Assassin		
2	1710	KelThuzad	Ranged Assassin		
2	1710	KelThuzad	Ranged Assassin		
1	1710	KelThuzad		39.68	830
2	1711	KelThuzad	Tank		
2	1711	KelThuzad	Tank		
2	1711	KelThuzad	Ranged Assassin		
2	1711	KelThuzad	Ranged Assassin		
2	1711	KelThuzad	Ranged Assassin		
1	1711	KelThuzad		39.16	385
2	1712	KelThuzad	Support		
2	1712	KelThuzad	Melee Assassin		
2	1712	KelThuzad	Melee Assassin		
2	1712	KelThuzad	Ranged Assassin		
2	1712	KelThuzad	Ranged Assassin		
1	1712	KelThuzad		38.9	170
2	1713	KelThuzad	Support		
2	1713	KelThuzad	Bruiser		
2	1713	KelThuzad	Bruiser		
2	1713	KelThuzad	Ranged Assassin		
2	1713	KelThuzad	Ranged Assassin		
1	1713	KelThuzad		38.6	294
2	1714	KelThuzad	Support		
2	1714	KelThuzad	Melee Assassin		
2	1714	KelThuzad	Bruiser		
2	1714	KelThuzad	Ranged Assassin		
2	1714	KelThuzad	Ranged Assassin		
1	1714	KelThuzad		38.35	615
2	1715	KelThuzad	Bruiser		
2	1715	KelThuzad	Bruiser		
2	1715	KelThuzad	Ranged Assassin		
2	1715	KelThuzad	Ranged Assassin		
2	1715	KelThuzad	Ranged Assassin		
1	1715	KelThuzad		37.99	1276
2	1716	KelThuzad	Melee Assassin		
2	1716	KelThuzad	Bruiser		
2	1716	KelThuzad	Ranged Assassin		
2	1716	KelThuzad	Ranged Assassin		
2	1716	KelThuzad	Ranged Assassin		
1	1716	KelThuzad		37.91	2671
2	1717	KelThuzad	Support		
2	1717	KelThuzad	Melee Assassin		
2	1717	KelThuzad	Ranged Assassin		
2	1717	KelThuzad	Ranged Assassin		
2	1717	KelThuzad	Ranged Assassin		
1	1717	KelThuzad		36.54	1005
2	1718	KelThuzad	Support		
2	1718	KelThuzad	Tank		
2	1718	KelThuzad	Ranged Assassin		
2	1718	KelThuzad	Ranged Assassin		
2	1718	KelThuzad	Ranged Assassin		
1	1718	KelThuzad		36.01	734
2	1719	KelThuzad	Tank		
2	1719	KelThuzad	Ranged Assassin		
2	1719	KelThuzad	Ranged Assassin		
2	1719	KelThuzad	Ranged Assassin		
2	1719	KelThuzad	Ranged Assassin		
1	1719	KelThuzad		34.89	2116
2	1720	KelThuzad	Support		
2	1720	KelThuzad	Bruiser		
2	1720	KelThuzad	Ranged Assassin		
2	1720	KelThuzad	Ranged Assassin		
2	1720	KelThuzad	Ranged Assassin		
1	1720	KelThuzad		34.07	1088
2	1721	KelThuzad	Melee Assassin		
2	1721	KelThuzad	Ranged Assassin		
2	1721	KelThuzad	Ranged Assassin		
2	1721	KelThuzad	Ranged Assassin		
2	1721	KelThuzad	Ranged Assassin		
1	1721	KelThuzad		33.77	2811
2	1722	KelThuzad	Bruiser		
2	1722	KelThuzad	Ranged Assassin		
2	1722	KelThuzad	Ranged Assassin		
2	1722	KelThuzad	Ranged Assassin		
2	1722	KelThuzad	Ranged Assassin		
1	1722	KelThuzad		31.31	2920
2	1723	Kerrigan	Melee Assassin		
2	1723	Kerrigan	Tank		
2	1723	Kerrigan	Healer		
2	1723	Kerrigan	Healer		
2	1723	Kerrigan	Ranged Assassin		
1	1723	Kerrigan		61.99	103
2	1724	Kerrigan	Melee Assassin		
2	1724	Kerrigan	Melee Assassin		
2	1724	Kerrigan	Tank		
2	1724	Kerrigan	Bruiser		
2	1724	Kerrigan	Healer		
1	1724	Kerrigan		60.24	116
2	1725	Kerrigan	Melee Assassin		
2	1725	Kerrigan	Melee Assassin		
2	1725	Kerrigan	Melee Assassin		
2	1725	Kerrigan	Healer		
2	1725	Kerrigan	Ranged Assassin		
1	1725	Kerrigan		59.43	652
2	1726	Kerrigan	Melee Assassin		
2	1726	Kerrigan	Tank		
2	1726	Kerrigan	Bruiser		
2	1726	Kerrigan	Healer		
2	1726	Kerrigan	Ranged Assassin		
1	1726	Kerrigan		59.42	4377
2	1727	Kerrigan	Melee Assassin		
2	1727	Kerrigan	Melee Assassin		
2	1727	Kerrigan	Healer		
2	1727	Kerrigan	Ranged Assassin		
2	1727	Kerrigan	Ranged Assassin		
1	1727	Kerrigan		58.56	3340
2	1728	Kerrigan	Support		
2	1728	Kerrigan	Melee Assassin		
2	1728	Kerrigan	Melee Assassin		
2	1728	Kerrigan	Healer		
2	1728	Kerrigan	Ranged Assassin		
1	1728	Kerrigan		58.37	984
2	1729	Kerrigan	Support		
2	1729	Kerrigan	Melee Assassin		
2	1729	Kerrigan	Melee Assassin		
2	1729	Kerrigan	Ranged Assassin		
2	1729	Kerrigan	Ranged Assassin		
1	1729	Kerrigan		58.04	404
2	1730	Kerrigan	Melee Assassin		
2	1730	Kerrigan	Melee Assassin		
2	1730	Kerrigan	Melee Assassin		
2	1730	Kerrigan	Ranged Assassin		
2	1730	Kerrigan	Ranged Assassin		
1	1730	Kerrigan		57.27	456
2	1731	Kerrigan	Melee Assassin		
2	1731	Kerrigan	Bruiser		
2	1731	Kerrigan	Bruiser		
2	1731	Kerrigan	Healer		
2	1731	Kerrigan	Ranged Assassin		
1	1731	Kerrigan		55.77	1309
2	1732	Kerrigan	Support		
2	1732	Kerrigan	Melee Assassin		
2	1732	Kerrigan	Melee Assassin		
2	1732	Kerrigan	Bruiser		
2	1732	Kerrigan	Ranged Assassin		
1	1732	Kerrigan		55.65	364
2	1733	Kerrigan	Melee Assassin		
2	1733	Kerrigan	Bruiser		
2	1733	Kerrigan	Healer		
2	1733	Kerrigan	Ranged Assassin		
2	1733	Kerrigan	Ranged Assassin		
1	1733	Kerrigan		55.56	5490
2	1734	Kerrigan	Support		
2	1734	Kerrigan	Melee Assassin		
2	1734	Kerrigan	Tank		
2	1734	Kerrigan	Healer		
2	1734	Kerrigan	Ranged Assassin		
1	1734	Kerrigan		54.97	2038
2	1735	Kerrigan	Melee Assassin		
2	1735	Kerrigan	Melee Assassin		
2	1735	Kerrigan	Ranged Assassin		
2	1735	Kerrigan	Ranged Assassin		
2	1735	Kerrigan	Ranged Assassin		
1	1735	Kerrigan		54.53	1187
2	1736	Kerrigan	Melee Assassin		
2	1736	Kerrigan	Tank		
2	1736	Kerrigan	Healer		
2	1736	Kerrigan	Ranged Assassin		
2	1736	Kerrigan	Ranged Assassin		
1	1736	Kerrigan		54.35	6522
2	1737	Kerrigan	Melee Assassin		
2	1737	Kerrigan	Healer		
2	1737	Kerrigan	Ranged Assassin		
2	1737	Kerrigan	Ranged Assassin		
2	1737	Kerrigan	Ranged Assassin		
1	1737	Kerrigan		54.06	4809
2	1738	Kerrigan	Melee Assassin		
2	1738	Kerrigan	Melee Assassin		
2	1738	Kerrigan	Bruiser		
2	1738	Kerrigan	Healer		
2	1738	Kerrigan	Ranged Assassin		
1	1738	Kerrigan		54.06	2457
2	1739	Kerrigan	Support		
2	1739	Kerrigan	Melee Assassin		
2	1739	Kerrigan	Bruiser		
2	1739	Kerrigan	Healer		
2	1739	Kerrigan	Ranged Assassin		
1	1739	Kerrigan		54.04	1732
2	1740	Kerrigan	Support		
2	1740	Kerrigan	Melee Assassin		
2	1740	Kerrigan	Bruiser		
2	1740	Kerrigan	Bruiser		
2	1740	Kerrigan	Ranged Assassin		
1	1740	Kerrigan		53.41	188
2	1741	Kerrigan	Support		
2	1741	Kerrigan	Melee Assassin		
2	1741	Kerrigan	Tank		
2	1741	Kerrigan	Bruiser		
2	1741	Kerrigan	Ranged Assassin		
1	1741	Kerrigan		52.98	306
2	1742	Kerrigan	Support		
2	1742	Kerrigan	Melee Assassin		
2	1742	Kerrigan	Healer		
2	1742	Kerrigan	Ranged Assassin		
2	1742	Kerrigan	Ranged Assassin		
1	1742	Kerrigan		52.36	2198
2	1743	Kerrigan	Melee Assassin		
2	1743	Kerrigan	Melee Assassin		
2	1743	Kerrigan	Tank		
2	1743	Kerrigan	Healer		
2	1743	Kerrigan	Ranged Assassin		
1	1743	Kerrigan		52.29	2759
2	1744	Kerrigan	Support		
2	1744	Kerrigan	Melee Assassin		
2	1744	Kerrigan	Melee Assassin		
2	1744	Kerrigan	Bruiser		
2	1744	Kerrigan	Healer		
1	1744	Kerrigan		52.04	339
2	1745	Kerrigan	Support		
2	1745	Kerrigan	Melee Assassin		
2	1745	Kerrigan	Melee Assassin		
2	1745	Kerrigan	Tank		
2	1745	Kerrigan	Ranged Assassin		
1	1745	Kerrigan		51.89	259
2	1746	Kerrigan	Melee Assassin		
2	1746	Kerrigan	Melee Assassin		
2	1746	Kerrigan	Bruiser		
2	1746	Kerrigan	Ranged Assassin		
2	1746	Kerrigan	Ranged Assassin		
1	1746	Kerrigan		51.48	1728
2	1747	Kerrigan	Support		
2	1747	Kerrigan	Melee Assassin		
2	1747	Kerrigan	Bruiser		
2	1747	Kerrigan	Ranged Assassin		
2	1747	Kerrigan	Ranged Assassin		
1	1747	Kerrigan		51.35	651
2	1748	Kerrigan	Melee Assassin		
2	1748	Kerrigan	Tank		
2	1748	Kerrigan	Tank		
2	1748	Kerrigan	Healer		
2	1748	Kerrigan	Ranged Assassin		
1	1748	Kerrigan		51.15	514
2	1749	Kerrigan	Support		
2	1749	Kerrigan	Melee Assassin		
2	1749	Kerrigan	Bruiser		
2	1749	Kerrigan	Bruiser		
2	1749	Kerrigan	Healer		
1	1749	Kerrigan		50.82	183
2	1750	Kerrigan	Melee Assassin		
2	1750	Kerrigan	Tank		
2	1750	Kerrigan	Bruiser		
2	1750	Kerrigan	Ranged Assassin		
2	1750	Kerrigan	Ranged Assassin		
1	1750	Kerrigan		50.77	1555
2	1751	Kerrigan	Melee Assassin		
2	1751	Kerrigan	Bruiser		
2	1751	Kerrigan	Bruiser		
2	1751	Kerrigan	Ranged Assassin		
2	1751	Kerrigan	Ranged Assassin		
1	1751	Kerrigan		50.43	899
2	1752	Kerrigan	Support		
2	1752	Kerrigan	Melee Assassin		
2	1752	Kerrigan	Tank		
2	1752	Kerrigan	Ranged Assassin		
2	1752	Kerrigan	Ranged Assassin		
1	1752	Kerrigan		50.36	447
2	1753	Kerrigan	Melee Assassin		
2	1753	Kerrigan	Bruiser		
2	1753	Kerrigan	Ranged Assassin		
2	1753	Kerrigan	Ranged Assassin		
2	1753	Kerrigan	Ranged Assassin		
1	1753	Kerrigan		50.29	1712
2	1754	Kerrigan	Support		
2	1754	Kerrigan	Melee Assassin		
2	1754	Kerrigan	Tank		
2	1754	Kerrigan	Bruiser		
2	1754	Kerrigan	Healer		
1	1754	Kerrigan		49.82	391
2	1755	Kerrigan	Melee Assassin		
2	1755	Kerrigan	Melee Assassin		
2	1755	Kerrigan	Tank		
2	1755	Kerrigan	Ranged Assassin		
2	1755	Kerrigan	Ranged Assassin		
1	1755	Kerrigan		49.56	1425
2	1756	Kerrigan	Support		
2	1756	Kerrigan	Melee Assassin		
2	1756	Kerrigan	Ranged Assassin		
2	1756	Kerrigan	Ranged Assassin		
2	1756	Kerrigan	Ranged Assassin		
1	1756	Kerrigan		49.42	691
2	1757	Kerrigan	Melee Assassin		
2	1757	Kerrigan	Ranged Assassin		
2	1757	Kerrigan	Ranged Assassin		
2	1757	Kerrigan	Ranged Assassin		
2	1757	Kerrigan	Ranged Assassin		
1	1757	Kerrigan		49.35	1375
2	1758	Kerrigan	Melee Assassin		
2	1758	Kerrigan	Tank		
2	1758	Kerrigan	Tank		
2	1758	Kerrigan	Ranged Assassin		
2	1758	Kerrigan	Ranged Assassin		
1	1758	Kerrigan		48.9	319
2	1759	Kerrigan	Melee Assassin		
2	1759	Kerrigan	Tank		
2	1759	Kerrigan	Ranged Assassin		
2	1759	Kerrigan	Ranged Assassin		
2	1759	Kerrigan	Ranged Assassin		
1	1759	Kerrigan		48.02	1341
2	1760	Kerrigan	Support		
2	1760	Kerrigan	Melee Assassin		
2	1760	Kerrigan	Melee Assassin		
2	1760	Kerrigan	Tank		
2	1760	Kerrigan	Healer		
1	1760	Kerrigan		47.55	343
2	1761	Kharazim	Melee Assassin		
2	1761	Kharazim	Tank		
2	1761	Kharazim	Bruiser		
2	1761	Kharazim	Healer		
2	1761	Kharazim	Ranged Assassin		
1	1761	Kharazim		57.58	803
2	1762	Kharazim	Melee Assassin		
2	1762	Kharazim	Healer		
2	1762	Kharazim	Healer		
2	1762	Kharazim	Ranged Assassin		
2	1762	Kharazim	Ranged Assassin		
1	1762	Kharazim		55.85	250
2	1763	Kharazim	Melee Assassin		
2	1763	Kharazim	Melee Assassin		
2	1763	Kharazim	Tank		
2	1763	Kharazim	Healer		
2	1763	Kharazim	Ranged Assassin		
1	1763	Kharazim		54.68	122
2	1764	Kharazim	Bruiser		
2	1764	Kharazim	Bruiser		
2	1764	Kharazim	Healer		
2	1764	Kharazim	Healer		
2	1764	Kharazim	Ranged Assassin		
1	1764	Kharazim		54.47	143
2	1765	Kharazim	Tank		
2	1765	Kharazim	Bruiser		
2	1765	Kharazim	Healer		
2	1765	Kharazim	Healer		
2	1765	Kharazim	Ranged Assassin		
1	1765	Kharazim		53.99	441
2	1766	Kharazim	Melee Assassin		
2	1766	Kharazim	Tank		
2	1766	Kharazim	Healer		
2	1766	Kharazim	Healer		
2	1766	Kharazim	Ranged Assassin		
1	1766	Kharazim		53.95	304
2	1767	Kharazim	Melee Assassin		
2	1767	Kharazim	Bruiser		
2	1767	Kharazim	Bruiser		
2	1767	Kharazim	Healer		
2	1767	Kharazim	Ranged Assassin		
1	1767	Kharazim		53.65	287
2	1768	Kharazim	Support		
2	1768	Kharazim	Melee Assassin		
2	1768	Kharazim	Melee Assassin		
2	1768	Kharazim	Healer		
2	1768	Kharazim	Ranged Assassin		
1	1768	Kharazim		52.7	471
2	1769	Kharazim	Melee Assassin		
2	1769	Kharazim	Bruiser		
2	1769	Kharazim	Healer		
2	1769	Kharazim	Healer		
2	1769	Kharazim	Ranged Assassin		
1	1769	Kharazim		52.15	242
2	1770	Kharazim	Tank		
2	1770	Kharazim	Bruiser		
2	1770	Kharazim	Healer		
2	1770	Kharazim	Ranged Assassin		
2	1770	Kharazim	Ranged Assassin		
1	1770	Kharazim		51.74	7234
2	1771	Kharazim	Bruiser		
2	1771	Kharazim	Healer		
2	1771	Kharazim	Healer		
2	1771	Kharazim	Ranged Assassin		
2	1771	Kharazim	Ranged Assassin		
1	1771	Kharazim		51.74	493
2	1772	Kharazim	Tank		
2	1772	Kharazim	Bruiser		
2	1772	Kharazim	Bruiser		
2	1772	Kharazim	Healer		
2	1772	Kharazim	Ranged Assassin		
1	1772	Kharazim		51.36	324
2	1773	Kharazim	Melee Assassin		
2	1773	Kharazim	Melee Assassin		
2	1773	Kharazim	Bruiser		
2	1773	Kharazim	Healer		
2	1773	Kharazim	Ranged Assassin		
1	1773	Kharazim		51.17	154
2	1774	Kharazim	Support		
2	1774	Kharazim	Melee Assassin		
2	1774	Kharazim	Healer		
2	1774	Kharazim	Ranged Assassin		
2	1774	Kharazim	Ranged Assassin		
1	1774	Kharazim		50.87	1819
2	1775	Kharazim	Healer		
2	1775	Kharazim	Healer		
2	1775	Kharazim	Ranged Assassin		
2	1775	Kharazim	Ranged Assassin		
2	1775	Kharazim	Ranged Assassin		
1	1775	Kharazim		50.83	288
2	1776	Kharazim	Support		
2	1776	Kharazim	Bruiser		
2	1776	Kharazim	Healer		
2	1776	Kharazim	Healer		
2	1776	Kharazim	Ranged Assassin		
1	1776	Kharazim		50.5	140
2	1777	Kharazim	Bruiser		
2	1777	Kharazim	Bruiser		
2	1777	Kharazim	Healer		
2	1777	Kharazim	Ranged Assassin		
2	1777	Kharazim	Ranged Assassin		
1	1777	Kharazim		50.33	2896
2	1778	Kharazim	Melee Assassin		
2	1778	Kharazim	Melee Assassin		
2	1778	Kharazim	Healer		
2	1778	Kharazim	Ranged Assassin		
2	1778	Kharazim	Ranged Assassin		
1	1778	Kharazim		49.83	1484
2	1779	Kharazim	Melee Assassin		
2	1779	Kharazim	Healer		
2	1779	Kharazim	Ranged Assassin		
2	1779	Kharazim	Ranged Assassin		
2	1779	Kharazim	Ranged Assassin		
1	1779	Kharazim		49.65	3474
2	1780	Kharazim	Melee Assassin		
2	1780	Kharazim	Bruiser		
2	1780	Kharazim	Healer		
2	1780	Kharazim	Ranged Assassin		
2	1780	Kharazim	Ranged Assassin		
1	1780	Kharazim		49.61	5526
2	1781	Kharazim	Tank		
2	1781	Kharazim	Healer		
2	1781	Kharazim	Healer		
2	1781	Kharazim	Ranged Assassin		
2	1781	Kharazim	Ranged Assassin		
1	1781	Kharazim		49.41	647
2	1782	Kharazim	Support		
2	1782	Kharazim	Melee Assassin		
2	1782	Kharazim	Bruiser		
2	1782	Kharazim	Healer		
2	1782	Kharazim	Ranged Assassin		
1	1782	Kharazim		49.15	1843
2	1783	Kharazim	Support		
2	1783	Kharazim	Bruiser		
2	1783	Kharazim	Bruiser		
2	1783	Kharazim	Healer		
2	1783	Kharazim	Ranged Assassin		
1	1783	Kharazim		48.66	965
2	1784	Kharazim	Support		
2	1784	Kharazim	Healer		
2	1784	Kharazim	Healer		
2	1784	Kharazim	Ranged Assassin		
2	1784	Kharazim	Ranged Assassin		
1	1784	Kharazim		48.28	145
2	1785	Kharazim	Bruiser		
2	1785	Kharazim	Healer		
2	1785	Kharazim	Ranged Assassin		
2	1785	Kharazim	Ranged Assassin		
2	1785	Kharazim	Ranged Assassin		
1	1785	Kharazim		48.22	5160
2	1786	Kharazim	Support		
2	1786	Kharazim	Tank		
2	1786	Kharazim	Bruiser		
2	1786	Kharazim	Healer		
2	1786	Kharazim	Ranged Assassin		
1	1786	Kharazim		47.53	2055
2	1787	Kharazim	Melee Assassin		
2	1787	Kharazim	Tank		
2	1787	Kharazim	Healer		
2	1787	Kharazim	Ranged Assassin		
2	1787	Kharazim	Ranged Assassin		
1	1787	Kharazim		47.38	5839
2	1788	Kharazim	Tank		
2	1788	Kharazim	Tank		
2	1788	Kharazim	Healer		
2	1788	Kharazim	Ranged Assassin		
2	1788	Kharazim	Ranged Assassin		
1	1788	Kharazim		47.34	1049
2	1789	Kharazim	Support		
2	1789	Kharazim	Bruiser		
2	1789	Kharazim	Healer		
2	1789	Kharazim	Ranged Assassin		
2	1789	Kharazim	Ranged Assassin		
1	1789	Kharazim		47.22	2820
2	1790	Kharazim	Healer		
2	1790	Kharazim	Ranged Assassin		
2	1790	Kharazim	Ranged Assassin		
2	1790	Kharazim	Ranged Assassin		
2	1790	Kharazim	Ranged Assassin		
1	1790	Kharazim		46.79	4128
2	1791	Kharazim	Support		
2	1791	Kharazim	Melee Assassin		
2	1791	Kharazim	Tank		
2	1791	Kharazim	Healer		
2	1791	Kharazim	Ranged Assassin		
1	1791	Kharazim		46.65	1929
2	1792	Kharazim	Tank		
2	1792	Kharazim	Healer		
2	1792	Kharazim	Ranged Assassin		
2	1792	Kharazim	Ranged Assassin		
2	1792	Kharazim	Ranged Assassin		
1	1792	Kharazim		46.57	4964
2	1793	Kharazim	Support		
2	1793	Kharazim	Healer		
2	1793	Kharazim	Ranged Assassin		
2	1793	Kharazim	Ranged Assassin		
2	1793	Kharazim	Ranged Assassin		
1	1793	Kharazim		46.14	2949
2	1794	Kharazim	Support		
2	1794	Kharazim	Tank		
2	1794	Kharazim	Healer		
2	1794	Kharazim	Ranged Assassin		
2	1794	Kharazim	Ranged Assassin		
1	1794	Kharazim		44.85	2497
2	1795	Kharazim	Support		
2	1795	Kharazim	Tank		
2	1795	Kharazim	Healer		
2	1795	Kharazim	Healer		
2	1795	Kharazim	Ranged Assassin		
1	1795	Kharazim		44.75	145
2	1796	Kharazim	Support		
2	1796	Kharazim	Tank		
2	1796	Kharazim	Tank		
2	1796	Kharazim	Healer		
2	1796	Kharazim	Ranged Assassin		
1	1796	Kharazim		44.64	272
2	1797	Kharazim	Healer		
2	1797	Kharazim	Healer		
2	1797	Kharazim	Healer		
2	1797	Kharazim	Healer		
2	1797	Kharazim	Healer		
1	1797	Kharazim		38.29	129
2	1798	Leoric	Tank		
2	1798	Leoric	Bruiser		
2	1798	Leoric	Healer		
2	1798	Leoric	Healer		
2	1798	Leoric	Ranged Assassin		
1	1798	Leoric		58.83	110
2	1799	Leoric	Tank		
2	1799	Leoric	Bruiser		
2	1799	Leoric	Healer		
2	1799	Leoric	Ranged Assassin		
2	1799	Leoric	Ranged Assassin		
1	1799	Leoric		58.55	10792
2	1800	Leoric	Support		
2	1800	Leoric	Tank		
2	1800	Leoric	Bruiser		
2	1800	Leoric	Bruiser		
2	1800	Leoric	Ranged Assassin		
1	1800	Leoric		58.45	328
2	1801	Leoric	Support		
2	1801	Leoric	Bruiser		
2	1801	Leoric	Bruiser		
2	1801	Leoric	Bruiser		
2	1801	Leoric	Ranged Assassin		
1	1801	Leoric		57.67	124
2	1802	Leoric	Melee Assassin		
2	1802	Leoric	Tank		
2	1802	Leoric	Bruiser		
2	1802	Leoric	Healer		
2	1802	Leoric	Ranged Assassin		
1	1802	Leoric		56.82	4376
2	1803	Leoric	Support		
2	1803	Leoric	Tank		
2	1803	Leoric	Bruiser		
2	1803	Leoric	Ranged Assassin		
2	1803	Leoric	Ranged Assassin		
1	1803	Leoric		56.58	558
2	1804	Leoric	Tank		
2	1804	Leoric	Bruiser		
2	1804	Leoric	Bruiser		
2	1804	Leoric	Ranged Assassin		
2	1804	Leoric	Ranged Assassin		
1	1804	Leoric		56.33	1978
2	1805	Leoric	Support		
2	1805	Leoric	Melee Assassin		
2	1805	Leoric	Tank		
2	1805	Leoric	Bruiser		
2	1805	Leoric	Ranged Assassin		
1	1805	Leoric		56.25	344
2	1806	Leoric	Melee Assassin		
2	1806	Leoric	Tank		
2	1806	Leoric	Bruiser		
2	1806	Leoric	Ranged Assassin		
2	1806	Leoric	Ranged Assassin		
1	1806	Leoric		55.13	1910
2	1807	Leoric	Bruiser		
2	1807	Leoric	Healer		
2	1807	Leoric	Healer		
2	1807	Leoric	Ranged Assassin		
2	1807	Leoric	Ranged Assassin		
1	1807	Leoric		55.06	125
2	1808	Leoric	Bruiser		
2	1808	Leoric	Bruiser		
2	1808	Leoric	Bruiser		
2	1808	Leoric	Ranged Assassin		
2	1808	Leoric	Ranged Assassin		
1	1808	Leoric		54.79	652
2	1809	Leoric	Tank		
2	1809	Leoric	Bruiser		
2	1809	Leoric	Ranged Assassin		
2	1809	Leoric	Ranged Assassin		
2	1809	Leoric	Ranged Assassin		
1	1809	Leoric		54.46	1640
2	1810	Leoric	Tank		
2	1810	Leoric	Tank		
2	1810	Leoric	Bruiser		
2	1810	Leoric	Ranged Assassin		
2	1810	Leoric	Ranged Assassin		
1	1810	Leoric		54.33	374
2	1811	Leoric	Tank		
2	1811	Leoric	Bruiser		
2	1811	Leoric	Bruiser		
2	1811	Leoric	Healer		
2	1811	Leoric	Ranged Assassin		
1	1811	Leoric		54.31	3234
2	1812	Leoric	Support		
2	1812	Leoric	Melee Assassin		
2	1812	Leoric	Bruiser		
2	1812	Leoric	Bruiser		
2	1812	Leoric	Ranged Assassin		
1	1812	Leoric		54.26	420
2	1813	Leoric	Melee Assassin		
2	1813	Leoric	Bruiser		
2	1813	Leoric	Bruiser		
2	1813	Leoric	Ranged Assassin		
2	1813	Leoric	Ranged Assassin		
1	1813	Leoric		54.08	2276
2	1814	Leoric	Bruiser		
2	1814	Leoric	Bruiser		
2	1814	Leoric	Bruiser		
